Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,788.250000,800.200012,787.650024,794.500000,766.021484,9773568
2019-07-26,792.299988,795.000000,782.200012,787.000000,758.790344,4941763
2019-07-29,789.500000,796.950012,786.200012,791.450012,763.080872,6244316
2019-07-30,791.900024,797.799988,788.549988,792.700012,764.286072,8673253
2019-07-31,790.849976,799.799988,781.599976,793.650024,765.202026,7350584
2019-08-01,786.450012,788.400024,764.400024,768.849976,741.290894,10066407
2019-08-02,765.049988,779.900024,762.250000,775.599976,747.798950,10838336
2019-08-05,772.599976,785.900024,768.650024,776.700012,748.859558,9976238
2019-08-06,778.799988,783.700012,769.799988,774.450012,746.690186,9331718
2019-08-07,778.900024,783.450012,772.349976,776.099976,748.281006,5130457
2019-08-08,782.700012,792.750000,781.250000,788.750000,760.477600,8009009
2019-08-09,792.000000,796.750000,784.799988,789.849976,761.538147,4362520
2019-08-13,784.150024,786.000000,760.150024,764.750000,737.337830,7517099
2019-08-14,775.099976,778.250000,768.000000,774.799988,747.027649,5940968
2019-08-16,780.000000,780.049988,762.500000,774.549988,746.786621,5128088
2019-08-19,775.599976,783.000000,773.349976,777.650024,749.775513,3881451
2019-08-20,785.200012,798.000000,783.849976,792.750000,764.334290,8435344
2019-08-21,793.000000,803.750000,793.000000,799.450012,770.794006,5926896
2019-08-22,799.900024,801.299988,792.349976,795.700012,767.178467,5222488
2019-08-23,796.450012,809.950012,795.799988,802.200012,773.445496,6895015
2019-08-26,795.900024,806.799988,786.900024,802.549988,773.782898,5412074
2019-08-27,791.000000,794.950012,781.099976,784.650024,756.524597,16061642
2019-08-28,787.400024,805.000000,786.299988,802.500000,773.734741,5881134
2019-08-29,795.500000,809.700012,795.500000,806.950012,778.025208,7830413
2019-08-30,810.000000,817.349976,802.000000,814.900024,785.690247,8174186
2019-09-03,815.000000,822.400024,812.049988,814.250000,785.063599,5647088
2019-09-04,810.750000,822.450012,810.250000,821.299988,791.860901,6199015
2019-09-05,830.099976,837.500000,826.650024,834.049988,804.153748,7926895
2019-09-06,843.299988,847.000000,835.049988,840.150024,810.035217,6106841
2019-09-09,836.799988,840.299988,827.549988,829.099976,799.381287,4377870
2019-09-11,822.299988,828.549988,814.150024,820.099976,790.703857,7981036
2019-09-12,816.400024,819.849976,810.849976,816.400024,787.136536,4400017
2019-09-13,818.099976,831.049988,817.500000,829.299988,799.574097,4832021
2019-09-16,832.049988,837.950012,820.549988,827.700012,798.031494,4846496
2019-09-17,831.500000,835.000000,820.549988,831.250000,801.454163,5540901
2019-09-18,829.900024,832.950012,824.000000,829.849976,800.104431,3199389
2019-09-19,824.849976,827.000000,815.200012,820.700012,791.282410,6601607
