Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,278.799988,280.399994,265.200012,266.750000,255.053070,4318233
2019-07-26,265.799988,276.600006,257.750000,275.350006,263.275970,5893249
2019-07-29,275.100006,276.000000,266.399994,268.899994,257.108795,2180112
2019-07-30,270.649994,270.649994,257.200012,258.299988,246.973587,2907574
2019-07-31,256.399994,267.450012,249.949997,266.049988,254.383759,5189907
2019-08-01,264.500000,266.000000,258.200012,263.399994,251.849960,3893105
2019-08-02,264.950012,266.500000,252.550003,253.399994,242.288467,7968774
2019-08-05,252.000000,259.500000,244.699997,255.500000,244.296387,5512508
2019-08-06,255.000000,259.000000,251.300003,253.550003,242.431900,2894975
2019-08-07,255.949997,255.949997,243.199997,244.449997,233.730927,5543635
2019-08-08,246.149994,251.699997,241.300003,250.399994,239.420013,4414553
2019-08-09,251.500000,254.250000,246.600006,247.100006,236.264725,3269069
2019-08-13,248.000000,251.699997,239.100006,240.699997,230.145355,3075689
2019-08-14,240.000000,249.250000,239.600006,246.600006,235.786652,2653148
2019-08-16,245.899994,250.399994,241.649994,245.500000,234.734879,3529116
2019-08-19,246.100006,248.000000,241.300003,244.699997,233.969955,2106649
2019-08-20,243.500000,244.600006,239.250000,241.600006,231.005905,2886559
2019-08-21,241.000000,243.750000,237.600006,238.750000,228.280869,3450810
2019-08-22,238.050003,238.899994,225.000000,226.449997,216.520218,3064511
2019-08-23,227.000000,242.500000,223.750000,238.300003,227.850601,5739378
2019-08-26,240.199997,254.000000,234.550003,252.449997,241.380127,5573898
2019-08-27,251.500000,261.700012,251.500000,259.750000,248.360016,6335301
2019-08-28,258.149994,268.600006,255.250000,265.049988,253.427612,4926503
2019-08-29,263.200012,269.200012,260.500000,265.899994,254.240341,4561426
2019-08-30,265.000000,265.000000,252.550003,260.149994,248.742477,6047902
2019-09-03,257.350006,262.549988,251.350006,256.799988,245.539368,4493899
2019-09-04,255.500000,258.450012,249.149994,257.200012,245.921844,4535217
2019-09-05,255.000000,275.000000,254.800003,265.049988,253.427612,8935849
2019-09-06,264.299988,266.000000,258.250000,261.899994,250.415741,5069905
2019-09-09,259.100006,264.000000,258.399994,261.950012,250.463562,2843631
2019-09-11,260.549988,267.399994,259.600006,266.000000,254.335968,4606154
2019-09-12,267.350006,274.500000,261.200012,262.649994,251.132858,5869421
2019-09-13,264.649994,272.899994,259.500000,271.149994,259.260132,7628082
2019-09-16,260.000000,260.000000,250.399994,255.649994,244.439804,12476044
2019-09-17,255.000000,255.649994,244.250000,245.899994,235.117340,13824975
2019-09-18,252.550003,257.299988,248.750000,255.050003,243.866119,10529318
2019-09-19,257.000000,258.950012,248.600006,251.000000,239.993713,5281057
2019-09-20,250.050003,285.899994,247.250000,277.250000,265.092651,17266088
2019-09-23,278.000000,293.399994,277.200012,288.450012,275.801544,8908295
2019-09-24,288.450012,298.250000,280.100006,282.850006,270.447113,12813130
2019-09-25,284.450012,288.750000,278.049988,285.399994,272.885284,8473780
2019-09-26,289.799988,306.850006,288.700012,304.649994,291.291168,15577164
2019-09-27,304.649994,312.700012,302.000000,305.850006,292.438568,11202716
2019-09-30,305.700012,310.899994,296.600006,301.700012,288.470551,7797774
2019-10-01,310.000000,322.100006,300.299988,309.450012,295.880707,16142528
2019-10-03,310.500000,327.450012,310.500000,322.950012,308.788727,12775386
2019-10-04,327.750000,328.750000,313.200012,320.700012,306.637390,7476013
2019-10-07,316.200012,317.850006,306.299988,307.350006,293.872772,6569663
2019-10-09,307.950012,319.799988,302.100006,314.500000,300.709259,6099024
2019-10-10,314.000000,316.549988,307.600006,311.149994,297.506134,3553996
2019-10-11,310.299988,313.950012,302.100006,308.450012,294.924561,5158308
2019-10-14,309.950012,320.700012,308.399994,310.500000,296.884644,5465692
2019-10-15,312.450012,315.149994,309.649994,311.049988,297.410522,3823070
2019-10-16,315.500000,321.899994,309.250000,313.149994,299.418427,6738842
2019-10-17,314.950012,315.000000,306.549988,313.950012,300.183380,4882673
2019-10-18,313.000000,322.350006,310.649994,313.850006,300.087769,6703804
2019-10-22,316.950012,320.450012,312.299988,316.899994,303.003998,6171806
2019-10-23,315.250000,318.450012,308.000000,308.700012,295.163574,4247357
2019-10-24,306.000000,309.500000,298.149994,299.100006,285.984528,5773873
2019-10-25,298.200012,306.399994,298.149994,301.049988,287.849030,4232379
2019-10-27,null,null,null,null,null,null
2019-10-29,309.299988,313.649994,305.700012,310.049988,296.454376,5972157
2019-10-30,312.799988,323.000000,311.000000,318.399994,304.438232,7171629
2019-10-31,321.000000,328.000000,320.100006,325.250000,310.987854,8026901
2019-11-01,322.149994,327.450012,314.000000,320.950012,306.876434,5770302
