Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,5789.100098,5844.950195,5701.049805,5756.750000,5626.942871,990461
2019-07-26,5728.000000,5955.000000,5683.899902,5805.649902,5674.739746,2346714
2019-07-29,5770.000000,5770.000000,5540.000000,5561.250000,5435.851074,1548125
2019-07-30,5562.000000,5644.850098,5492.000000,5507.149902,5382.970703,1189163
2019-07-31,5525.799805,5582.299805,5446.049805,5469.700195,5346.365723,1053202
2019-08-01,5469.700195,5615.000000,5450.000000,5572.600098,5446.945313,1134178
2019-08-02,5539.600098,5724.000000,5485.000000,5689.350098,5561.062988,1391678
2019-08-05,5600.000000,5695.000000,5452.000000,5670.350098,5542.491211,1122496
2019-08-06,5640.000000,5849.000000,5640.000000,5833.299805,5701.766602,1125521
2019-08-07,5833.950195,5867.000000,5735.700195,5775.000000,5644.781250,955090
2019-08-08,5725.000000,5947.000000,5725.000000,5902.250000,5769.162109,831725
2019-08-09,5937.649902,6155.000000,5927.200195,6099.899902,5962.354980,1445079
2019-08-13,6099.700195,6123.000000,5791.549805,5815.450195,5684.319336,909354
2019-08-14,5792.000000,5933.399902,5710.000000,5816.000000,5764.150879,1030939
2019-08-16,5805.000000,5995.000000,5590.000000,5975.049805,5921.782715,1207075
2019-08-19,5999.000000,6024.399902,5911.600098,5982.549805,5929.215820,902389
2019-08-20,6003.000000,6233.000000,5959.049805,6190.950195,6135.758789,2198337
2019-08-21,6223.000000,6276.000000,6141.000000,6228.899902,6173.370117,2128640
2019-08-22,6200.000000,6298.500000,6168.000000,6208.549805,6153.201172,1551394
2019-08-23,6160.000000,6279.600098,6040.000000,6254.350098,6198.593262,1232405
2019-08-26,6460.000000,6466.700195,6116.149902,6255.549805,6199.782227,1552155
2019-08-27,6297.500000,6340.000000,6256.000000,6277.750000,6221.784668,1078065
2019-08-28,6248.000000,6248.000000,6070.000000,6103.399902,6048.988770,1242304
2019-08-29,6103.399902,6198.000000,6065.000000,6110.200195,6055.728516,1006756
2019-08-30,6144.000000,6159.250000,6052.899902,6123.750000,6069.157227,794518
2019-09-03,6035.000000,6130.000000,6002.250000,6049.700195,5995.767578,1173373
2019-09-04,6062.000000,6076.200195,5800.000000,5830.750000,5778.769531,1964992
2019-09-05,5805.000000,5998.000000,5791.250000,5968.649902,5915.439941,1149196
2019-09-06,5997.700195,6220.000000,5962.100098,6186.950195,6131.794434,1524051
2019-09-09,6085.000000,6366.950195,6040.000000,6335.500000,6279.019531,2061193
2019-09-11,6330.000000,6630.000000,6285.100098,6597.299805,6538.485840,2492039
2019-09-12,6565.000000,6640.000000,6370.000000,6392.049805,6335.065430,1892862
2019-09-13,6434.000000,6512.799805,6340.000000,6450.299805,6392.795898,1929801
2019-09-16,6349.899902,6489.000000,6340.100098,6412.750000,6355.581055,1377371
2019-09-17,6410.000000,6445.850098,6110.000000,6130.399902,6075.748047,1706567
2019-09-18,6165.000000,6211.799805,5986.600098,6095.049805,6040.712891,1955137
2019-09-19,6139.000000,6175.000000,5942.399902,5971.750000,5918.512695,1721431
2019-09-20,6015.000000,6949.799805,5982.450195,6591.950195,6533.183594,4892962
2019-09-23,6676.100098,7000.000000,6676.100098,6897.850098,6836.356445,3140286
2019-09-24,6935.000000,7177.899902,6855.000000,7009.100098,6946.614746,2354230
2019-09-25,7000.000000,7000.000000,6602.000000,6638.500000,6579.318359,2296343
