Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,148.000000,148.000000,145.350006,146.649994,138.645355,49924633
2019-07-26,146.250000,146.350006,141.100006,141.800003,134.060089,13556114
2019-07-29,143.000000,143.000000,136.449997,138.250000,130.703842,21413290
2019-07-30,139.000000,139.000000,133.050003,133.500000,126.213127,16988505
2019-07-31,132.000000,140.399994,132.000000,139.300003,131.696533,20572104
2019-08-01,137.949997,141.899994,135.100006,136.949997,129.474808,10582005
2019-08-02,137.800003,139.000000,133.350006,135.250000,127.867599,12930441
2019-08-05,134.000000,134.699997,131.250000,132.250000,125.031357,10240058
2019-08-06,131.850006,133.850006,130.449997,132.399994,125.173164,12555118
2019-08-07,133.500000,133.500000,128.500000,129.000000,121.958748,15967560
2019-08-08,130.399994,131.199997,127.650002,130.850006,123.707779,10341685
2019-08-09,130.600006,131.300003,129.050003,130.500000,123.376877,11774730
2019-08-13,130.300003,131.850006,125.050003,125.900002,119.027962,12546335
2019-08-14,125.900002,128.399994,124.199997,126.449997,119.547935,8302056
2019-08-16,127.000000,127.400002,125.250000,126.250000,119.358856,8055593
2019-08-19,126.349998,127.400002,125.300003,125.800003,118.933418,4774896
2019-08-20,126.000000,126.099998,123.400002,124.199997,117.420746,6521249
2019-08-21,123.900002,124.199997,120.400002,121.050003,115.371605,11145804
2019-08-22,121.050003,121.500000,116.400002,117.800003,112.274063,9252625
2019-08-23,117.000000,124.150002,116.250000,122.800003,117.039513,8058075
2019-08-26,124.099998,126.199997,119.650002,125.500000,119.612854,12876902
2019-08-27,126.449997,128.000000,125.000000,125.750000,119.851128,16833528
2019-08-28,125.900002,126.900002,121.699997,122.900002,117.134819,12405115
2019-08-29,123.199997,128.199997,121.550003,123.650002,117.849640,38895602
2019-08-30,124.199997,124.449997,120.000000,122.449997,116.705925,10241556
2019-09-03,117.750000,119.349998,116.250000,117.250000,111.749863,13533847
2019-09-04,118.400002,120.949997,116.800003,120.349998,114.704437,9544996
2019-09-05,120.599998,129.199997,120.599998,124.699997,118.850380,25213247
2019-09-06,125.150002,127.750000,123.500000,126.949997,120.994835,12641145
2019-09-09,127.050003,127.750000,125.550003,126.650002,120.708908,5791185
2019-09-11,126.000000,128.399994,125.300003,126.050003,120.137062,7651186
2019-09-12,126.699997,129.000000,124.000000,124.400002,118.564461,11296341
2019-09-13,125.300003,131.000000,123.750000,130.100006,123.997078,25526748
2019-09-16,126.000000,129.550003,124.650002,128.550003,122.519783,22675512
2019-09-17,127.750000,128.300003,124.750000,125.199997,119.326927,11912112
2019-09-18,127.599998,128.600006,125.300003,128.149994,122.138542,12151518
2019-09-19,128.300003,128.750000,125.400002,126.199997,120.280014,7291236
2019-09-20,125.949997,136.550003,123.500000,132.550003,126.332146,28147135
2019-09-23,134.500000,144.550003,134.500000,142.649994,135.958359,22725150
2019-09-24,142.500000,142.500000,136.850006,138.699997,132.193649,16785533
2019-09-25,138.250000,142.800003,137.000000,140.699997,134.099823,15364520
2019-09-26,141.949997,149.449997,141.399994,144.550003,137.769226,37604518
2019-09-27,146.600006,147.800003,144.149994,145.550003,138.722321,13782651
2019-09-30,146.449997,148.000000,143.000000,147.399994,140.485535,16069288
2019-10-01,149.800003,156.000000,145.149994,148.550003,141.581589,27392972
2019-10-03,150.899994,153.949997,149.550003,151.750000,144.631485,25503112
2019-10-04,153.250000,153.800003,147.300003,151.050003,143.964325,18259486
2019-10-07,149.899994,150.949997,146.800003,148.699997,141.724548,14942849
2019-10-09,147.550003,150.000000,147.000000,148.199997,141.248001,16990515
2019-10-10,148.199997,149.649994,146.600006,148.199997,141.248001,14129514
2019-10-11,147.199997,147.850006,140.649994,143.399994,136.673172,11999248
2019-10-14,144.000000,147.399994,144.000000,144.750000,137.959854,11156890
2019-10-15,145.000000,148.350006,145.000000,146.449997,139.580093,9841005
2019-10-16,147.250000,149.000000,145.000000,145.550003,138.722321,13185854
2019-10-17,145.899994,147.000000,143.750000,146.399994,139.532440,9554558
2019-10-18,146.100006,148.199997,144.750000,145.600006,138.769974,13907954
