Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,711.200012,726.250000,706.349976,723.150024,723.150024,9972204
2019-07-26,723.549988,732.000000,719.200012,729.849976,729.849976,5450010
2019-07-29,736.200012,740.000000,710.000000,720.250000,720.250000,10314136
2019-07-30,725.950012,728.000000,701.000000,707.599976,707.599976,14100900
2019-07-31,694.000000,694.900024,657.799988,674.099976,674.099976,55836793
2019-08-01,673.950012,680.750000,662.650024,669.299988,669.299988,17001210
2019-08-02,667.400024,681.650024,661.599976,673.849976,673.849976,14426295
2019-08-05,665.500000,669.349976,650.200012,662.450012,662.450012,13042504
2019-08-06,658.700012,682.849976,654.000000,679.000000,679.000000,12419831
2019-08-07,679.000000,679.500000,654.250000,659.950012,659.950012,10486156
2019-08-08,660.599976,664.299988,643.200012,660.099976,660.099976,17563795
2019-08-09,664.200012,675.950012,660.000000,660.799988,660.799988,9289628
2019-08-13,662.200012,668.700012,645.000000,649.450012,649.450012,7389394
2019-08-14,652.799988,669.450012,652.000000,663.200012,663.200012,7148518
2019-08-16,664.000000,678.000000,656.849976,675.650024,675.650024,7040117
2019-08-19,678.799988,689.000000,676.349976,685.000000,685.000000,9082914
2019-08-20,685.150024,685.200012,669.500000,672.349976,672.349976,7602499
2019-08-21,674.000000,674.150024,659.650024,664.700012,664.700012,7892687
2019-08-22,665.000000,669.849976,657.750000,661.150024,661.150024,9262172
2019-08-23,659.750000,671.549988,645.250000,663.900024,663.900024,7775604
2019-08-26,677.250000,686.650024,660.549988,683.700012,683.700012,8864341
2019-08-27,697.000000,697.549988,680.500000,682.950012,682.950012,12015623
2019-08-28,685.099976,689.349976,673.500000,678.200012,678.200012,5677087
2019-08-29,674.000000,676.750000,658.900024,661.150024,661.150024,8753540
2019-08-30,664.900024,668.599976,640.099976,663.900024,663.900024,17115901
2019-09-03,658.799988,658.799988,641.450012,645.700012,645.700012,8461431
2019-09-04,644.200012,653.000000,638.599976,647.299988,647.299988,10786466
2019-09-05,652.000000,659.750000,644.049988,649.599976,649.599976,8108303
2019-09-06,653.099976,672.750000,653.099976,671.099976,671.099976,11101456
2019-09-09,667.650024,675.799988,662.750000,671.549988,671.549988,5607331
2019-09-11,674.549988,683.500000,671.000000,681.700012,681.700012,5966906
2019-09-12,680.099976,681.650024,660.549988,662.900024,662.900024,8087081
2019-09-13,663.549988,675.400024,657.049988,674.250000,674.250000,12105997
2019-09-16,666.599976,674.400024,664.950012,670.900024,670.900024,7659588
2019-09-17,667.000000,668.299988,638.049988,640.450012,640.450012,17297040
2019-09-18,645.500000,654.500000,641.549988,648.400024,648.400024,9702162
2019-09-19,648.200012,650.000000,632.599976,638.200012,638.200012,9554331
2019-09-20,641.049988,689.450012,622.650024,680.349976,680.349976,38862975
2019-09-23,703.900024,732.000000,695.849976,725.500000,725.500000,31417887
2019-09-24,728.250000,733.250000,702.250000,704.400024,704.400024,15683656
2019-09-25,702.000000,703.450012,683.650024,694.950012,694.950012,17058681
2019-09-26,686.599976,719.650024,686.549988,699.900024,699.900024,15007372
2019-09-27,700.200012,707.950012,692.500000,700.599976,700.599976,10245068
