Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,335.000000,343.450012,334.549988,339.000000,337.787018,7460110
2019-07-26,338.000000,338.899994,328.200012,334.899994,333.701691,4995313
2019-07-29,334.700012,336.450012,328.100006,334.549988,333.352936,4979396
2019-07-30,337.000000,348.299988,335.149994,345.750000,344.512848,12722092
2019-07-31,343.200012,353.750000,332.700012,337.600006,336.392029,10861621
2019-08-01,335.000000,338.750000,321.149994,323.899994,322.741028,9773900
2019-08-02,332.000000,354.950012,327.200012,343.549988,342.320709,28059958
2019-08-05,340.100006,361.649994,339.049988,357.700012,356.420105,15227460
2019-08-06,354.100006,375.399994,354.100006,368.450012,367.131653,17019717
2019-08-07,368.000000,372.950012,362.500000,366.100006,364.790039,12524292
2019-08-08,366.000000,378.750000,365.399994,372.149994,370.818390,16050094
2019-08-09,372.000000,373.750000,364.149994,371.149994,369.821960,7700362
2019-08-13,361.200012,365.000000,346.149994,351.649994,350.391754,14028958
2019-08-14,355.000000,363.850006,347.299988,361.200012,359.907593,7669905
2019-08-16,360.000000,365.000000,355.000000,361.549988,360.256317,5719722
2019-08-19,363.450012,366.250000,359.799988,361.000000,359.708282,4521771
2019-08-20,360.500000,362.350006,357.399994,358.049988,356.768829,5266052
2019-08-21,358.000000,360.200012,353.149994,354.899994,353.630127,4046902
2019-08-22,355.000000,357.200012,351.000000,352.750000,351.487823,3113528
2019-08-23,354.000000,358.950012,350.500000,356.399994,355.124756,4590240
2019-08-26,357.950012,362.649994,346.899994,360.649994,359.359528,4931663
2019-08-27,362.500000,368.200012,344.750000,348.299988,347.053741,32201102
2019-08-28,349.500000,349.500000,340.500000,345.799988,344.562683,5524473
2019-08-29,342.350006,349.750000,341.149994,343.500000,342.270905,5929198
2019-08-30,345.000000,349.600006,338.750000,346.799988,345.559082,4765624
2019-09-03,345.500000,345.950012,335.500000,336.850006,335.644714,4226095
2019-09-04,336.000000,347.350006,335.100006,345.700012,344.463043,5144579
2019-09-05,345.000000,349.350006,340.950012,347.700012,346.455902,3264321
2019-09-06,350.200012,354.000000,345.100006,349.250000,348.000336,6274987
2019-09-09,350.950012,357.399994,349.549988,356.450012,355.174591,3712496
2019-09-11,361.750000,361.950012,351.200012,355.100006,353.829407,4810430
2019-09-12,358.399994,358.399994,346.750000,347.549988,346.306396,5535262
2019-09-13,347.600006,349.700012,340.899994,343.049988,341.822510,4920207
2019-09-16,343.000000,345.399994,338.399994,344.000000,342.769135,5010025
2019-09-17,348.799988,348.799988,332.549988,339.850006,338.633972,8329655
2019-09-18,341.600006,344.149994,334.600006,335.600006,334.399200,7490889
2019-09-19,338.399994,342.549988,334.700012,337.600006,336.392029,11672389
2019-09-20,339.700012,365.100006,335.049988,356.399994,355.124756,15528435
2019-09-23,356.000000,362.250000,345.000000,348.000000,346.754822,5746894
2019-09-24,348.000000,352.000000,345.399994,348.649994,347.402466,4722666
2019-09-25,349.049988,350.950012,338.000000,341.649994,340.427521,4610586
2019-09-26,341.049988,347.049988,340.450012,344.049988,342.818939,4867361
2019-09-27,344.000000,354.899994,339.250000,349.100006,347.850891,3353263
2019-09-30,353.000000,374.899994,344.250000,367.049988,365.736633,19616421
2019-10-01,370.000000,370.649994,346.850006,350.950012,349.694275,7208995
2019-10-03,350.950012,355.600006,341.299988,344.899994,343.665894,4944826
2019-10-04,348.299988,348.700012,334.250000,339.500000,338.285217,4705661
2019-10-07,338.000000,346.750000,337.100006,341.549988,340.327881,3500384
2019-10-09,343.100006,360.850006,339.000000,359.399994,358.114014,8685318
2019-10-10,362.899994,385.000000,362.000000,377.250000,375.900146,47660614
2019-10-11,374.950012,385.350006,372.600006,382.899994,381.529938,10908530
2019-10-14,384.450012,397.000000,380.250000,393.549988,392.141815,10729180
2019-10-15,390.000000,391.950012,381.549988,383.649994,382.277252,8585170
2019-10-16,381.100006,386.799988,377.350006,385.250000,383.871521,8912567
2019-10-17,385.000000,387.500000,379.049988,385.850006,384.469391,4787789
2019-10-18,384.950012,386.399994,380.500000,383.500000,382.127777,3979009
2019-10-22,381.799988,396.500000,367.200012,374.100006,372.761444,11357444
2019-10-23,373.500000,378.000000,355.000000,360.350006,359.060638,13337712
2019-10-24,353.950012,376.350006,325.500000,372.350006,371.017700,72697775
2019-10-25,369.899994,378.399994,362.600006,375.149994,373.807648,27754837
2019-10-27,null,null,null,null,null,null
2019-10-29,363.000000,365.649994,353.100006,359.899994,358.612213,36231891
2019-10-30,364.299988,371.350006,360.649994,367.950012,366.633453,16869202
2019-10-31,366.700012,376.799988,363.750000,374.250000,372.910889,12794123
2019-11-01,363.350006,376.399994,363.350006,373.049988,371.715179,13682012
2019-11-04,378.250000,381.700012,374.000000,378.000000,376.647461,7620719
2019-11-05,377.000000,385.500000,374.549988,383.950012,382.576202,6641731
2019-11-06,385.000000,385.399994,370.250000,371.450012,370.120911,8181919
