Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,2416.000000,2448.000000,2380.100098,2386.500000,2299.803223,812832
2019-07-26,2397.800049,2487.550049,2366.500000,2467.300049,2377.667725,1085566
2019-07-29,2430.100098,2451.000000,2331.050049,2404.550049,2317.197510,936006
2019-07-30,2408.000000,2424.649902,2245.300049,2258.800049,2176.742188,1582385
2019-07-31,2270.000000,2369.899902,2225.600098,2356.100098,2270.507568,2930738
2019-08-01,2335.000000,2381.000000,2301.399902,2368.550049,2282.505371,968967
2019-08-02,2337.000000,2430.000000,2288.550049,2401.949951,2314.691650,2090929
2019-08-05,2389.949951,2435.000000,2346.000000,2399.250000,2312.090088,1093274
2019-08-06,2399.250000,2484.000000,2380.050049,2468.550049,2378.872314,1169931
2019-08-07,2475.000000,2528.800049,2468.600098,2505.250000,2414.239014,1079213
2019-08-08,2500.500000,2629.000000,2495.000000,2587.899902,2493.886475,1692331
2019-08-09,2613.850098,2641.899902,2600.000000,2622.250000,2526.988770,1091395
2019-08-13,2615.600098,2651.050049,2546.850098,2566.800049,2473.553223,1179168
2019-08-14,2588.949951,2647.699951,2580.000000,2634.149902,2538.456299,998006
2019-08-16,2561.550049,2680.000000,2547.050049,2669.000000,2572.040527,1373556
2019-08-19,2672.000000,2699.949951,2616.199951,2631.500000,2535.902832,1215957
2019-08-20,2655.000000,2677.800049,2631.600098,2669.250000,2572.281494,1017915
2019-08-21,2663.800049,2722.000000,2663.550049,2714.250000,2615.646484,1398096
2019-08-22,2713.000000,2714.250000,2606.000000,2626.250000,2530.843262,1102826
2019-08-23,2625.000000,2670.000000,2612.600098,2640.199951,2544.286865,1202938
2019-08-26,2695.000000,2695.000000,2557.350098,2590.949951,2496.825928,1195915
2019-08-27,2638.000000,2638.000000,2581.399902,2614.449951,2519.472168,5531848
2019-08-28,2597.750000,2626.000000,2555.000000,2568.500000,2475.191406,631760
2019-08-29,2564.899902,2577.800049,2533.300049,2547.750000,2455.195313,547796
2019-08-30,2559.850098,2579.000000,2520.550049,2572.050049,2478.612549,544092
2019-09-03,2571.850098,2619.949951,2548.949951,2557.449951,2464.542969,867231
2019-09-04,2562.100098,2589.250000,2530.250000,2566.100098,2472.878662,532877
2019-09-05,2574.949951,2614.000000,2567.149902,2605.899902,2511.232666,577091
2019-09-06,2612.399902,2670.000000,2590.100098,2659.949951,2563.319092,1021359
2019-09-09,2637.949951,2697.699951,2621.000000,2691.600098,2593.819580,619224
2019-09-11,2687.000000,2770.000000,2680.000000,2760.149902,2659.878906,1063773
2019-09-12,2747.000000,2766.000000,2720.000000,2740.750000,2641.183838,701793
2019-09-13,2742.000000,2785.000000,2718.000000,2776.600098,2675.731445,855456
2019-09-16,2755.000000,2794.000000,2722.399902,2738.649902,2639.160156,858330
2019-09-17,2744.899902,2762.000000,2555.000000,2568.949951,2475.625000,1327205
2019-09-18,2590.000000,2617.000000,2517.000000,2576.100098,2482.515381,1207661
2019-09-19,2561.000000,2595.000000,2513.449951,2532.250000,2440.258301,706524
2019-09-20,2535.000000,3016.550049,2532.850098,2862.899902,2758.896484,4283092
2019-09-23,2875.000000,3022.899902,2770.699951,2820.350098,2717.892334,1380382
2019-09-24,2845.000000,2845.300049,2724.649902,2755.949951,2655.831787,1064290
2019-09-25,2750.000000,2750.000000,2646.600098,2704.250000,2606.009766,1063692
2019-09-26,2695.000000,2775.000000,2684.850098,2760.100098,2659.831055,1046239
2019-09-27,2756.399902,2778.449951,2707.000000,2729.149902,2630.005127,679062
2019-09-30,2734.000000,2758.750000,2668.199951,2704.750000,2606.491699,837786
2019-10-01,2715.699951,2738.899902,2637.000000,2688.350098,2590.687500,865901
2019-10-03,2710.000000,2734.000000,2655.000000,2667.449951,2570.546631,937439
2019-10-04,2681.800049,2715.000000,2659.000000,2668.300049,2571.365967,689443
2019-10-07,2649.000000,2684.000000,2606.300049,2674.000000,2576.858887,581314
2019-10-09,2680.000000,2690.000000,2583.000000,2604.350098,2509.739014,1065595
2019-10-10,2604.350098,2635.000000,2581.149902,2601.850098,2507.329834,654085
2019-10-11,2614.850098,2635.000000,2567.899902,2597.850098,2503.475342,594047
2019-10-14,2590.000000,2628.449951,2571.850098,2609.199951,2514.412598,708591
2019-10-15,2620.149902,2699.949951,2610.000000,2675.699951,2578.497070,1011239
2019-10-16,2692.399902,2692.399902,2592.300049,2602.350098,2507.811768,926034
2019-10-17,2609.000000,2644.000000,2582.000000,2629.199951,2533.686279,1107128
2019-10-18,2629.000000,2662.050049,2605.850098,2646.149902,2550.020264,1179162
2019-10-22,2660.000000,2713.449951,2641.199951,2674.649902,2577.485107,799030
2019-10-23,2670.050049,2738.000000,2634.000000,2712.899902,2614.345703,1119172
2019-10-24,2730.000000,2749.750000,2650.000000,2696.000000,2598.059570,1427292
2019-10-25,2705.000000,2708.000000,2630.000000,2657.550049,2561.006592,799469
2019-10-27,null,null,null,null,null,null
2019-10-29,2684.500000,2720.000000,2665.750000,2701.550049,2603.407959,1088620
2019-10-30,2717.000000,2717.000000,2677.000000,2684.500000,2586.977295,739316
2019-10-31,2695.000000,2716.000000,2689.449951,2704.199951,2605.961670,673886
2019-11-01,2708.000000,2759.000000,2671.100098,2707.149902,2608.804443,1427332
2019-11-04,2712.000000,2714.949951,2638.000000,2643.500000,2547.466797,760461
2019-11-05,2659.000000,2679.000000,2638.050049,2665.000000,2568.185791,508321
2019-11-06,2660.000000,2696.899902,2641.000000,2678.350098,2581.050781,601239
2019-11-07,2670.000000,2673.500000,2643.000000,2660.850098,2564.186523,440308
2019-11-08,2660.800049,2692.000000,2640.649902,2646.949951,2550.791504,444717
2019-11-11,2635.000000,2656.949951,2585.649902,2594.000000,2499.764893,570373
2019-11-13,2585.000000,2627.699951,2575.399902,2589.100098,2495.043213,692298
2019-11-14,2595.000000,2608.149902,2577.000000,2591.649902,2497.500244,461170
2019-11-15,2600.000000,2614.949951,2530.250000,2543.199951,2450.810547,682624
2019-11-18,2546.000000,2552.500000,2496.750000,2502.899902,2411.974365,808951
2019-11-19,2520.000000,2520.000000,2463.100098,2468.949951,2379.258057,1011599
2019-11-20,2478.000000,2485.000000,2436.300049,2470.500000,2380.751465,918063
2019-11-21,2477.000000,2499.899902,2436.550049,2443.449951,2354.684326,677663
2019-11-22,2449.949951,2458.399902,2426.000000,2441.600098,2352.901611,471953
2019-11-25,2458.000000,2499.000000,2427.699951,2479.000000,2388.942627,1144301
2019-11-26,2489.000000,2514.750000,2471.500000,2494.600098,2403.976318,1342442
2019-11-27,2495.899902,2534.000000,2491.550049,2523.250000,2431.585205,1008253
2019-11-28,2517.000000,2520.000000,2460.000000,2466.300049,2376.704102,544359
2019-11-29,2476.750000,2483.750000,2424.000000,2433.550049,2345.143799,757233
2019-12-02,2431.000000,2447.000000,2400.000000,2406.949951,2319.510010,671750
2019-12-03,2402.000000,2434.899902,2400.000000,2422.399902,2334.398926,506622
2019-12-04,2420.000000,2458.750000,2412.000000,2439.000000,2350.395996,457308
2019-12-05,2445.000000,2475.000000,2391.000000,2396.600098,2309.536133,948025
2019-12-06,2411.000000,2416.600098,2351.000000,2362.199951,2276.385986,750661
2019-12-09,2376.699951,2395.000000,2359.600098,2381.750000,2295.225586,428294
2019-12-10,2400.000000,2406.100098,2322.000000,2330.000000,2245.355713,805888
2019-12-11,2337.000000,2343.949951,2263.000000,2296.300049,2212.879883,1264067
2019-12-12,2312.000000,2344.399902,2307.350098,2334.050049,2249.258545,871422
2019-12-13,2348.000000,2359.000000,2320.199951,2338.149902,2253.209473,924706
2019-12-16,2340.250000,2347.949951,2304.149902,2308.449951,2224.588379,593867
2019-12-17,2318.000000,2328.250000,2297.000000,2304.949951,2221.215576,810022
2019-12-18,2314.949951,2320.000000,2290.050049,2311.949951,2227.961426,952321
2019-12-19,2311.100098,2376.600098,2295.750000,2363.699951,2277.831299,1767354
2019-12-20,2369.000000,2425.000000,2365.000000,2393.199951,2306.259766,1615264
2019-12-23,2400.000000,2435.350098,2381.399902,2420.100098,2332.182617,1192490
2019-12-24,2419.949951,2448.550049,2419.050049,2432.649902,2344.276611,1173285
2019-12-26,2432.649902,2454.949951,2425.050049,2438.649902,2350.058594,754276
2019-12-27,2450.000000,2458.000000,2421.500000,2442.449951,2353.720703,599490
2019-12-30,2446.000000,2485.000000,2441.000000,2479.050049,2388.990967,699880
2019-12-31,2466.500000,2474.000000,2433.449951,2443.050049,2354.298828,443409
2020-01-01,2454.899902,2462.550049,2427.350098,2432.550049,2344.180176,314519
2020-01-02,2447.800049,2452.000000,2417.050049,2429.449951,2341.192627,546945
2020-01-03,2420.000000,2449.000000,2415.000000,2432.350098,2343.987549,544720
2020-01-06,2428.949951,2428.949951,2360.050049,2368.149902,2282.119629,624665
2020-01-07,2378.000000,2399.899902,2337.000000,2348.050049,2262.750000,620687
2020-01-08,2322.000000,2345.050049,2310.550049,2317.550049,2233.357910,595883
2020-01-09,2341.000000,2365.000000,2326.100098,2354.550049,2269.013672,732115
2020-01-10,2357.000000,2387.699951,2351.000000,2363.449951,2277.590576,578287
2020-01-13,2382.899902,2382.899902,2352.350098,2366.750000,2280.770508,434063
2020-01-14,2367.000000,2418.800049,2361.050049,2411.399902,2323.798340,787340
2020-01-15,2419.949951,2480.550049,2414.000000,2476.300049,2386.341064,1051367
2020-01-16,2474.949951,2474.949951,2427.000000,2434.500000,2346.059326,590255
2020-01-17,2445.000000,2474.899902,2421.600098,2454.000000,2364.850830,457663
2020-01-20,2454.000000,2459.649902,2410.100098,2415.600098,2327.846191,320280
2020-01-21,2410.000000,2412.649902,2375.000000,2398.699951,2311.559814,568473
2020-01-22,2408.699951,2410.000000,2379.000000,2399.050049,2311.897217,346888
2020-01-23,2397.000000,2434.850098,2380.000000,2429.750000,2341.481934,315469
2020-01-24,2440.000000,2474.800049,2427.100098,2468.649902,2378.968750,519690
2020-01-27,2456.000000,2498.500000,2425.050049,2455.750000,2366.537354,897656
2020-01-28,2456.750000,2508.949951,2440.000000,2468.850098,2379.161621,904634
2020-01-29,2484.000000,2510.000000,2470.000000,2486.350098,2396.025879,787135
2020-01-30,2486.949951,2522.000000,2464.000000,2482.300049,2392.123047,797868
2020-01-31,2508.000000,2521.899902,2492.050049,2501.850098,2410.962891,574957
2020-02-03,2391.000000,2469.000000,2358.000000,2376.149902,2289.829102,1507692
2020-02-04,2412.000000,2484.600098,2400.800049,2462.050049,2372.608643,1187298
2020-02-05,2472.000000,2478.899902,2345.550049,2373.250000,2287.034668,2176980
2020-02-06,2395.000000,2427.000000,2355.000000,2411.300049,2323.702148,1632634
2020-02-07,2480.000000,2496.000000,2421.350098,2443.449951,2354.684326,2709754
2020-02-10,2449.500000,2457.449951,2375.149902,2385.699951,2299.032227,949025
2020-02-11,2415.000000,2443.350098,2390.000000,2396.449951,2309.391602,680119
2020-02-12,2410.000000,2430.000000,2400.000000,2423.050049,2335.025391,467714
2020-02-13,2419.000000,2441.300049,2401.000000,2408.949951,2321.437500,514501
2020-02-14,2424.000000,2437.800049,2351.100098,2356.500000,2270.893066,798770
2020-02-17,2335.000000,2335.000000,2269.550049,2283.350098,2262.816406,818134
2020-02-18,2283.199951,2283.199951,2225.000000,2252.649902,2232.392334,839607
2020-02-19,2274.000000,2278.000000,2227.050049,2251.600098,2231.351807,729471
2020-02-20,2267.000000,2276.000000,2235.449951,2240.250000,2220.104004,886179
2020-02-24,2220.000000,2220.000000,2175.000000,2184.199951,2164.557861,808263
